11.660	51.444	1.177
11.670	51.836	1.225
11.680	51.444	1.278
11.690	51.444	1.336
11.700	51.444	1.398
11.710	51.051	1.463
11.720	51.444	1.533
11.730	51.051	1.605
11.740	51.051	1.679
11.750	51.051	1.756
11.760	51.051	1.834
11.770	51.444	1.914
11.780	50.658	1.994
11.790	51.051	2.074
11.800	51.051	2.153
11.810	51.051	2.232
11.820	51.051	2.309
11.830	51.444	2.384
11.840	51.051	2.456
11.850	51.444	2.526
11.860	51.443	2.592
11.870	51.444	2.655
11.880	51.443	2.713
11.890	51.444	2.767
11.900	51.836	2.816
11.910	51.836	2.859
11.920	51.836	2.897
11.930	51.836	2.930
11.940	52.229	2.956
11.950	52.622	2.977
11.960	52.229	2.991
11.970	52.622	2.998
11.980	52.622	3.000
11.990	53.014	2.995
12.000	52.622	2.983
12.010	53.014	2.966
12.020	53.407	2.942
12.030	53.407	2.912
12.040	53.407	2.876
12.050	53.407	2.835
12.060	53.407	2.788
12.070	53.800	2.737
12.080	53.799	2.680
12.090	53.800	2.619
12.100	53.800	2.555
12.110	54.193	2.486
12.120	54.192	2.415
12.130	53.800	2.341
12.140	54.192	2.265
12.150	54.192	2.187
12.160	54.193	2.108
12.170	53.800	2.028
12.180	54.585	1.948
12.190	53.800	1.868
12.200	54.585	1.789
12.210	53.800	1.712
12.220	54.192	1.636
12.230	54.193	1.563
12.240	53.799	1.493
12.250	53.800	1.425
12.260	54.193	1.362
12.270	53.407	1.302
12.280	53.800	1.247
12.290	53.407	1.197
12.300	53.407	1.152
12.310	53.407	1.112
12.320	53.014	1.078
12.330	53.407	1.050
12.340	53.014	1.028
12.350	52.621	1.013
12.360	53.014	1.003
12.370	52.229	1.000
12.380	52.621	1.003
12.390	52.229	1.013
12.400	52.229	1.029
12.410	51.836	1.051
12.420	52.229	1.079
12.430	51.836	1.114
12.440	51.836	1.153
12.450	51.443	1.199
12.460	51.443	1.249
12.470	51.836	1.304
12.480	51.443	1.364
12.490	51.051	1.428
12.500	51.443	1.495
12.510	51.051	1.566
12.520	51.051	1.639
12.530	51.051	1.715
12.540	51.051	1.792
12.550	51.051	1.871
12.560	51.051	1.951
12.570	51.051	2.031
12.580	51.051	2.110
12.590	51.051	2.189
12.600	51.051	2.267
12.610	51.051	2.343
12.620	51.051	2.417
12.630	51.444	2.489
12.640	51.051	2.557
12.650	51.443	2.621
12.660	51.443	2.682
12.670	51.836	2.738
12.680	51.443	2.790
12.690	51.836	2.836
12.700	51.836	2.877
12.710	52.229	2.913
12.720	52.229	2.943
12.730	51.836	2.966
12.740	52.621	2.984
12.750	52.622	2.995
12.760	52.229	3.000
12.770	52.621	2.998
12.780	53.015	2.990
12.790	52.621	2.976
12.800	53.407	2.955
12.810	53.014	2.929
12.820	53.407	2.896
12.830	53.407	2.858
12.840	53.799	2.814
12.850	53.407	2.765
12.860	53.800	2.711
12.870	53.799	2.653
12.880	53.799	2.590
12.890	53.800	2.524
12.900	54.192	2.454
12.910	54.192	2.381
12.920	53.800	2.306
12.930	54.585	2.229
12.940	53.799	2.150
12.950	54.192	2.071
12.960	54.192	1.991
12.970	54.192	1.911
12.980	54.193	1.832
12.990	54.192	1.754
13.000	53.799	1.677
13.010	54.192	1.602
13.020	53.800	1.530
13.030	53.799	1.461
13.040	54.192	1.396
13.050	53.800	1.334
13.060	53.799	1.276
13.070	53.407	1.224
13.080	53.407	1.176
13.090	53.407	1.133
13.100	53.407	1.096
13.110	53.014	1.065
13.120	53.014	1.039
13.130	52.622	1.020
13.140	53.014	1.007
13.150	52.621	1.001
13.160	52.621	1.001
13.170	52.229	1.007
13.180	52.229	1.020
13.190	52.229	1.038
13.200	51.836	1.064
13.210	52.229	1.095
13.220	51.836	1.131
13.230	51.443	1.174
13.240	51.443	1.221
13.250	51.444	1.274
13.260	51.836	1.331
13.270	51.051	1.393
13.280	51.443	1.458
13.290	51.443	1.527
13.300	51.051	1.599
13.310	51.051	1.674
13.320	51.051	1.750
13.330	51.051	1.828
13.340	50.658	1.908
13.350	51.051	1.988
13.360	51.051	2.067
13.370	51.051	2.147
13.380	51.051	2.226
13.390	51.051	2.303
13.400	51.051	2.378
13.410	51.443	2.451
13.420	51.051	2.521
13.430	51.051	2.587
13.440	51.836	2.650
13.450	51.443	2.709
13.460	51.443	2.763
13.470	51.443	2.812
13.480	51.836	2.856
13.490	51.836	2.895
13.500	51.836	2.927
13.510	52.229	2.954
13.520	52.622	2.975
13.530	52.229	2.990
13.540	52.621	2.998
13.550	52.622	3.000
13.560	52.621	2.995
13.570	53.014	2.984
13.580	53.014	2.967
13.590	53.014	2.944
13.600	53.014	2.914
13.610	53.407	2.879
13.620	53.407	2.838
13.630	53.800	2.792
13.640	53.407	2.741
13.650	53.799	2.685
13.660	53.799	2.624
13.670	54.193	2.560
13.680	53.799	2.492
13.690	54.192	2.421
13.700	53.800	2.347
13.710	54.192	2.271
13.720	54.192	2.193
13.730	53.799	2.114
13.740	54.193	2.034
13.750	54.192	1.954
13.760	54.192	1.874
13.770	54.192	1.795
13.780	54.192	1.718
13.790	53.800	1.642
13.800	54.192	1.569
13.810	53.799	1.498
13.820	53.800	1.430
13.830	53.799	1.367
13.840	53.800	1.307
13.850	53.800	1.251
13.860	53.799	1.201
13.870	53.407	1.155
13.880	53.407	1.115
13.890	53.014	1.081
13.900	53.014	1.052
13.910	53.014	1.030
13.920	53.014	1.014
13.930	52.622	1.004
13.940	52.621	1.000
13.950	52.229	1.003
13.960	52.229	1.012
13.970	52.229	1.028
13.980	52.229	1.049
13.990	52.229	1.077
14.000	51.836	1.111
14.010	51.836	1.150
14.020	51.444	1.195
14.030	51.443	1.245
14.040	51.443	1.300
14.050	51.443	1.359
14.060	51.443	1.423
14.070	51.051	1.490
14.080	51.444	1.560
14.090	51.051	1.633
14.100	51.051	1.709
14.110	51.051	1.786
14.120	51.051	1.865
14.130	51.051	1.945
14.140	51.051	2.024
14.150	51.051	2.104
14.160	51.051	2.183
14.170	51.051	2.261
14.180	51.051	2.338
14.190	51.051	2.412
14.200	51.051	2.483
14.210	51.443	2.552
14.220	51.443	2.617
14.230	51.443	2.678
14.240	51.443	2.734
14.250	51.836	2.786
14.260	51.836	2.833
14.270	51.836	2.875
14.280	51.836	2.911
14.290	51.836	2.941
14.300	52.229	2.965
14.310	52.229	2.983
14.320	52.621	2.994
14.330	52.229	3.000
14.340	53.014	2.999
14.350	52.622	2.991
14.360	53.014	2.977
14.370	53.014	2.957
14.380	53.407	2.931
14.390	53.014	2.899
14.400	53.407	2.861
14.410	53.800	2.817
14.420	53.407	2.769
14.430	53.800	2.715
14.440	53.799	2.657
14.450	53.800	2.595
14.460	53.799	2.529
14.470	54.192	2.459
14.480	54.192	2.387
14.490	53.800	2.312
14.500	54.192	2.235
14.510	54.192	2.156
14.520	54.192	2.077
14.530	54.192	1.997
14.540	54.193	1.917
14.550	53.799	1.838
14.560	54.192	1.759
14.570	54.192	1.683
14.580	53.800	1.608
14.590	54.192	1.536
14.600	53.799	1.466
14.610	53.800	1.400
14.620	53.799	1.338
14.630	53.800	1.281
14.640	53.407	1.227
14.650	53.799	1.179
14.660	53.014	1.136
14.670	53.407	1.099
14.680	53.014	1.067
14.690	53.014	1.041
14.700	53.014	1.022
14.710	52.621	1.008
14.720	52.621	1.001
14.730	52.622	1.001
14.740	52.621	1.006
14.750	52.229	1.018
14.760	51.836	1.037
14.770	52.229	1.061
14.780	51.836	1.092
14.790	51.836	1.128
14.800	51.443	1.170
14.810	51.836	1.218
14.820	51.443	1.270
14.830	51.443	1.327
14.840	51.443	1.388
14.850	51.051	1.453
14.860	51.443	1.522
14.870	51.051	1.594
14.880	51.051	1.668
14.890	51.051	1.744
14.900	51.051	1.822
14.910	51.051	1.902
14.920	51.051	1.981
14.930	50.658	2.061
14.940	51.443	2.141
14.950	51.051	2.220
14.960	51.051	2.297
14.970	51.051	2.372
14.980	51.443	2.445
14.990	51.051	2.515
15.000	51.443	2.582
15.010	51.443	2.645
15.020	51.443	2.704
15.030	51.443	2.759
15.040	51.836	2.808
15.050	51.836	2.853
15.060	51.836	2.892
15.070	52.229	2.925
15.080	52.229	2.953
15.090	51.836	2.974
15.100	52.622	2.989
15.110	52.621	2.998
15.120	52.622	3.000
15.130	52.622	2.996
15.140	53.014	2.985
15.150	53.014	2.969
15.160	53.014	2.946
15.170	53.014	2.917
15.180	53.407	2.882
15.190	53.407	2.842
15.200	53.799	2.796
15.210	53.800	2.745
15.220	53.800	2.689
15.230	53.800	2.629
15.240	53.800	2.565
15.250	54.192	2.497
15.260	53.800	2.426
15.270	54.193	2.352
15.280	54.192	2.276
15.290	53.800	2.199
15.300	54.585	2.120
15.310	54.192	2.040
15.320	54.192	1.960
15.330	54.192	1.880
15.340	54.193	1.801
15.350	54.192	1.724
15.360	54.192	1.648
15.370	53.800	1.574
15.380	54.193	1.503
15.390	53.800	1.435
15.400	53.799	1.371
15.410	53.800	1.311
15.420	53.800	1.255
15.430	53.407	1.204
15.440	53.800	1.159
15.450	53.014	1.118
15.460	53.407	1.083
15.470	53.014	1.054
15.480	53.014	1.031
15.490	53.014	1.015
15.500	52.622	1.004
15.510	52.621	1.000
15.520	52.229	1.002
15.530	52.622	1.011
15.540	52.229	1.026
15.550	51.836	1.047
15.560	52.229	1.075
15.570	51.836	1.108
15.580	51.836	1.147
15.590	51.444	1.191
15.600	51.836	1.241
15.610	51.444	1.296
15.620	51.443	1.355
15.630	51.051	1.418
15.640	51.443	1.484
15.650	51.051	1.555
15.660	51.443	1.628
15.670	51.051	1.703
15.680	51.051	1.780
15.690	51.051	1.859
15.700	51.051	1.938
15.710	51.051	2.018
15.720	51.051	2.098
15.730	51.051	2.177
15.740	51.051	2.256
15.750	51.051	2.332
15.760	51.051	2.406
15.770	51.051	2.478
15.780	51.444	2.547
15.790	51.443	2.612
15.800	51.444	2.673
15.810	51.443	2.730
15.820	51.444	2.782
15.830	51.836	2.830
15.840	51.836	2.872
15.850	51.836	2.908
15.860	51.836	2.939
15.870	52.229	2.963
15.880	52.229	2.982
15.890	52.622	2.994
15.900	52.622	2.999
15.910	52.622	2.999
15.920	53.014	2.992
15.930	52.622	2.979
15.940	53.014	2.959
15.950	53.014	2.933
15.960	53.407	2.901
15.970	53.407	2.864
15.980	53.407	2.821
15.990	53.407	2.773
16.000	53.800	2.720
16.010	53.800	2.662
16.020	53.800	2.600
16.030	53.800	2.534
16.040	54.192	2.465
16.050	54.192	2.392
16.060	53.800	2.318
16.070	54.192	2.241
16.080	54.192	2.162
16.090	54.193	2.083
16.100	53.800	2.003
16.110	54.193	1.923
16.120	54.192	1.844
16.130	54.192	1.765
16.140	54.193	1.688
16.150	53.800	1.613
16.160	54.192	1.541
16.170	53.800	1.471
16.180	53.800	1.405
16.190	53.800	1.343
16.200	53.407	1.285
16.210	53.800	1.231
16.220	53.407	1.183
16.230	53.407	1.139
16.240	53.014	1.101
16.250	53.014	1.069
16.260	53.014	1.043
16.270	53.014	1.023
16.280	52.622	1.009
16.290	52.622	1.001
16.300	52.622	1.000
16.310	52.229	1.006
16.320	52.229	1.017
16.330	52.229	1.035
16.340	51.836	1.059
16.350	51.836	1.089
16.360	51.836	1.125
16.370	51.836	1.167
16.380	51.444	1.214
16.390	51.444	1.266
16.400	51.444	1.322
16.410	51.444	1.383
16.420	51.051	1.448
16.430	51.051	1.517
16.440	51.444	1.588
16.450	50.658	1.662
16.460	51.444	1.738
16.470	50.658	1.816
16.480	51.051	1.896
16.490	51.051	1.975
16.500	51.051	2.055
16.510	51.051	2.135
16.520	51.051	2.214
16.530	51.051	2.291
16.540	51.051	2.367
16.550	51.051	2.440
16.560	51.444	2.510
16.570	51.051	2.577
16.580	51.444	2.641
16.590	51.444	2.700
16.600	51.444	2.755
16.610	51.444	2.805
16.620	51.836	2.850
16.630	51.836	2.889
16.640	51.836	2.923
16.650	52.229	2.951
16.660	52.229	2.972
16.670	52.229	2.988
16.680	52.622	2.997
16.690	52.622	3.000
16.700	52.622	2.996
16.710	52.622	2.986
16.720	53.014	2.970
16.730	53.014	2.948
16.740	53.014	2.919
16.750	53.407	2.885
16.760	53.407	2.845
16.770	53.407	2.799
16.780	53.800	2.749
16.790	53.800	2.693
16.800	53.800	2.634
16.810	53.800	2.570
16.820	53.800	2.502
16.830	54.193	2.432
16.840	53.800	2.358
16.850	54.193	2.282
16.860	53.800	2.205
16.870	54.192	2.126
16.880	54.193	2.046
16.890	54.193	1.966
16.900	54.192	1.886
16.910	54.192	1.807
16.920	54.193	1.730
16.930	53.800	1.653
16.940	54.192	1.580
16.950	53.800	1.508
16.960	53.800	1.440
16.970	53.800	1.376
16.980	53.800	1.316
16.990	53.799	1.259
17.000	53.407	1.208
17.010	53.407	1.162
17.020	53.407	1.121
17.030	53.014	1.086
17.040	53.014	1.056
17.050	53.014	1.033
17.060	53.014	1.016
17.070	52.621	1.005
17.080	52.622	1.000
17.090	52.229	1.002
17.100	52.622	1.010
17.110	52.229	1.025
17.120	51.836	1.046
17.130	51.836	1.072
17.140	51.836	1.105
17.150	51.836	1.144
17.160	51.836	1.188
17.170	51.444	1.237
17.180	51.443	1.291
17.190	51.051	1.350
17.200	51.443	1.413
17.210	51.051	1.479
17.220	51.443	1.549
17.230	51.051	1.622
17.240	51.051	1.697
17.250	51.051	1.774
17.260	51.051	1.853
17.270	50.658	1.932
17.280	51.051	2.012
17.290	51.051	2.092
17.300	51.051	2.171
17.310	50.658	2.250
17.320	51.051	2.326
17.330	51.051	2.401
17.340	51.444	2.473
17.350	51.051	2.542
17.360	51.444	2.607
17.370	51.443	2.669
17.380	51.443	2.726
17.390	51.443	2.779
17.400	51.444	2.826
17.410	51.836	2.869
17.420	51.836	2.905
17.430	51.836	2.936
17.440	52.229	2.961
17.450	52.229	2.980
17.460	52.229	2.993
17.470	52.622	2.999
17.480	52.621	2.999
17.490	52.622	2.993
17.500	53.014	2.980
17.510	53.014	2.961
17.520	53.015	2.935
17.530	53.014	2.904
17.540	53.407	2.867
17.550	53.407	2.824
17.560	53.407	2.777
17.570	53.799	2.724
17.580	53.800	2.666
17.590	53.799	2.605
17.600	53.799	2.539
17.610	53.800	2.470
17.620	54.192	2.398
17.630	53.800	2.323
17.640	54.192	2.247
17.650	53.799	2.168
17.660	54.192	2.089
17.670	54.192	2.009
17.680	53.800	1.929
17.690	54.192	1.850
17.700	53.799	1.771
17.710	54.193	1.694
17.720	54.192	1.619
17.730	53.799	1.546
17.740	53.800	1.477
17.750	53.799	1.410
17.760	53.800	1.348
17.770	53.407	1.289
17.780	53.407	1.235
17.790	53.407	1.186
17.800	53.407	1.142
17.810	53.015	1.104
17.820	53.014	1.071
17.830	53.014	1.045
17.840	53.014	1.024
17.850	52.621	1.010
17.860	52.621	1.002
17.870	52.229	1.000
17.880	52.229	1.005
17.890	52.229	1.016
17.900	52.229	1.034
17.910	51.836	1.057
17.920	51.836	1.087
17.930	51.836	1.122
17.940	51.443	1.164
17.950	51.443	1.210
17.960	51.443	1.262
17.970	51.443	1.318
17.980	51.051	1.378
17.990	51.051	1.443
18.000	51.443	1.511
18.010	50.658	1.582
18.020	51.051	1.656
18.030	51.051	1.733
18.040	50.658	1.810
18.050	51.051	1.890
18.060	51.051	1.969
18.070	51.051	2.049
18.080	50.658	2.129
18.090	51.051	2.208
18.100	51.051	2.285
18.110	51.051	2.361
18.120	51.051	2.434
18.130	51.051	2.505
18.140	51.051	2.572
18.150	51.443	2.636
18.160	51.443	2.696
18.170	51.443	2.751
18.180	51.444	2.801
18.190	51.836	2.846
18.200	51.836	2.886
18.210	51.836	2.920
18.220	51.836	2.949
18.230	52.229	2.971
18.240	52.229	2.987
18.250	52.621	2.997
18.260	52.229	3.000
18.270	52.621	2.997
18.280	53.014	2.987
18.290	52.622	2.972
18.300	53.407	2.950
18.310	53.014	2.922
18.320	53.407	2.888
18.330	53.407	2.848
18.340	53.407	2.803
18.350	53.407	2.753
18.360	53.800	2.698
18.370	53.407	2.638
18.380	53.800	2.575
18.390	54.192	2.507
18.400	53.799	2.437
18.410	53.800	2.364
18.420	54.192	2.288
18.430	54.192	2.211
18.440	54.192	2.132
18.450	53.800	2.052
18.460	54.192	1.972
18.470	54.192	1.892
18.480	54.192	1.813
18.490	54.192	1.735
18.500	53.800	1.659
18.510	53.799	1.585
18.520	54.192	1.514
18.530	53.800	1.445
18.540	53.799	1.381
18.550	53.800	1.320
18.560	53.407	1.264
18.570	53.799	1.212
18.580	53.407	1.165
18.590	53.014	1.124
18.600	53.407	1.088
18.610	53.014	1.058
18.620	52.622	1.034
18.630	53.014	1.017
18.640	52.621	1.005
18.650	52.621	1.000
18.660	52.229	1.002
18.670	52.229	1.009
18.680	52.229	1.023
18.690	52.229	1.044
18.700	51.836	1.070
18.710	51.836	1.103
18.720	51.836	1.141
18.730	51.444	1.184
18.740	51.443	1.233
18.750	51.443	1.287
18.760	51.443	1.345
18.770	51.051	1.408
18.780	51.443	1.474
18.790	51.051	1.544
18.800	51.051	1.616
18.810	51.051	1.691
18.820	51.051	1.768
18.830	50.658	1.847
18.840	51.051	1.926
18.850	51.051	2.006
18.860	50.658	2.086
18.870	51.051	2.165
18.880	51.051	2.244
18.890	51.051	2.320
18.900	51.051	2.395
18.910	51.051	2.467
18.920	51.051	2.536
18.930	51.443	2.602
18.940	51.443	2.664
18.950	51.443	2.722
18.960	51.443	2.775
18.970	51.443	2.823
18.980	51.836	2.866
18.990	51.836	2.903
19.000	51.836	2.934
19.010	52.229	2.960
19.020	52.229	2.979
19.030	52.229	2.992
19.040	52.621	2.999
19.050	52.621	2.999
19.060	52.621	2.993
19.070	52.622	2.981
19.080	53.014	2.962
19.090	53.014	2.937
19.100	53.407	2.907
19.110	53.014	2.870
19.120	53.407	2.828
19.130	53.407	2.780
19.140	53.799	2.728
19.150	53.800	2.671
19.160	53.799	2.609
19.170	53.800	2.544
19.180	53.799	2.475
19.190	54.192	2.403
19.200	53.800	2.329
19.210	54.192	2.253
19.220	53.799	2.174
19.230	54.192	2.095
19.240	54.193	2.015
19.250	53.799	1.935
19.260	54.192	1.856
19.270	53.800	1.777
19.280	54.192	1.700
19.290	54.192	1.625
19.300	53.799	1.552
19.310	53.800	1.482
19.320	53.799	1.415
19.330	53.800	1.352
19.340	53.407	1.293
19.350	53.407	1.239
19.360	53.407	1.190
19.370	53.407	1.145
19.380	53.407	1.107
19.390	53.014	1.074
19.400	53.014	1.046
19.410	52.622	1.025
19.420	53.014	1.011
19.430	52.229	1.002
19.440	52.622	1.000
19.450	52.229	1.004
19.460	52.229	1.015
19.470	52.229	1.032
19.480	51.836	1.055
19.490	51.836	1.084
19.500	51.836	1.120
19.510	51.836	1.160
19.520	51.443	1.206
19.530	51.443	1.257
19.540	51.443	1.313
19.550	51.051	1.374
19.560	51.444	1.438
19.570	51.051	1.506
19.580	51.051	1.577
19.590	51.051	1.651
19.600	51.051	1.727
19.610	50.658	1.804
19.620	51.051	1.883
19.630	51.051	1.963
19.640	51.051	2.043
19.650	51.051	2.123
19.660	50.658	2.202
19.670	51.443	2.279
19.680	51.051	2.355
19.690	51.051	2.429
19.700	51.051	2.500
19.710	51.051	2.567
19.720	51.443	2.631
19.730	51.443	2.691
19.740	51.443	2.747
19.750	51.444	2.798
19.760	51.836	2.843
19.770	51.836	2.883
19.780	51.836	2.918
19.790	52.229	2.947
19.800	52.229	2.970
19.810	52.229	2.986
19.820	52.229	2.996
19.830	52.622	3.000
19.840	52.621	2.997
19.850	53.014	2.988
19.860	52.621	2.973
19.870	53.014	2.952
19.880	53.407	2.924
19.890	53.407	2.890
19.900	53.407	2.851
19.910	53.407	2.807
19.920	53.407	2.757
19.930	53.799	2.702
19.940	53.800	2.643
19.950	53.799	2.580
19.960	53.800	2.513
19.970	54.192	2.442
19.980	54.192	2.369
19.990	53.800	2.294
20.000	54.192	2.217
